RevisionID:,0106.0036.0012.0002.0022
File Name:,HC900-C75S Rev 7.2x : WEB_SIS_241224 *
Controller Name,WEBSIS
Title:,
Author:,
Created Date:,2/14/2005 7:38:48 AM
Modified Date:,12/24/2024 5:25:30 AM

Report Title:,Modbus Signal Tags and Variables Report [Process & Safety]

Hex Addr,Dec Addr,Tag Name,Description,Type,#,Data Type,EU,Decimal Places,Tag Type,'On' Label,'Off' Label,Initial/Source
0x266C,9837,PB-003_CH_F,Channel Fail,Signal Tag,823,float 32, , ,Digital,ON,OFF,Block 2647  Output 1
0x266E,9839,PB-003_D_F,Discrepancy Fail,Signal Tag,824,float 32, , ,Digital,ON,OFF,Block 2652  Output 1
0x2670,9841,PB-003_ALARM,HH or LL Alarm,Signal Tag,825,float 32, , ,Digital,ON,OFF,Block 2660  Output 1
0x2672,9843,PB-003_R,Alarm Reset,Signal Tag,826,float 32, , ,Digital,ON,OFF,Variable #:556
0x2674,9845,PB-003_MOS1,,Signal Tag,827,float 32, , ,Digital,ON,OFF,Variable #:555
0x2676,9847,PB-003_F,,Signal Tag,828,float 32, , ,Digital,ON,OFF,Block 2645  Output 1
0x2678,9849,PB-004_CH,,Signal Tag,829,float 32, , ,Digital,ON,OFF,Block 2665  Output 5
0x267A,9851,PB-004_FO,First Out,Signal Tag,830,float 32, , ,Digital,ON,OFF,Block 3605  Output 1
0x267C,9853,PB-004_STO,Startup Override,Signal Tag,831,float 32, , ,Digital,ON,OFF,Block 2686  Output 1
0x267E,9855,PB-004_CH_F,Channel Fail,Signal Tag,832,float 32, , ,Digital,ON,OFF,Block 2670  Output 1
0x2680,9857,PB-004_D_F,Discrepancy Fail,Signal Tag,833,float 32, , ,Digital,ON,OFF,Block 2675  Output 1
0x2682,9859,PB-004_ALARM,HH or LL Alarm,Signal Tag,834,float 32, , ,Digital,ON,OFF,Block 2683  Output 1
0x2684,9861,PB-004_R,Alarm Reset,Signal Tag,835,float 32, , ,Digital,ON,OFF,Variable #:560
0x2686,9863,PB-004_MOS1,,Signal Tag,836,float 32, , ,Digital,ON,OFF,Variable #:559
0x2688,9865,PB-004_F,,Signal Tag,837,float 32, , ,Digital,ON,OFF,Block 2668  Output 1
0x268A,9867,PB-005_CH,,Signal Tag,838,float 32, , ,Digital,ON,OFF,Block 2688  Output 5
0x268C,9869,PB-005_FO,First Out,Signal Tag,839,float 32, , ,Digital,ON,OFF,Block 2710  Output 1
0x268E,9871,PB-005_STO,Startup Override,Signal Tag,840,float 32, , ,Digital,ON,OFF,Block 2709  Output 1
0x2690,9873,PB-005_CH_F,Channel Fail,Signal Tag,841,float 32, , ,Digital,ON,OFF,Block 2693  Output 1
0x2692,9875,PB-005_D_F,Discrepancy Fail,Signal Tag,842,float 32, , ,Digital,ON,OFF,Block 2698  Output 1
0x2694,9877,PB-005_ALARM,HH or LL Alarm,Signal Tag,843,float 32, , ,Digital,ON,OFF,Block 2706  Output 1
0x2696,9879,PB-005_R,Alarm Reset,Signal Tag,844,float 32, , ,Digital,ON,OFF,Variable #:564
0x2698,9881,PB-005_MOS1,,Signal Tag,845,float 32, , ,Digital,ON,OFF,Variable #:563
0x269A,9883,PB-005_F,,Signal Tag,846,float 32, , ,Digital,ON,OFF,Block 2691  Output 1
0x269C,9885,PB-006_CH,,Signal Tag,847,float 32, , ,Digital,ON,OFF,Block 2711  Output 5
0x269E,9887,PB-006_FO,First Out,Signal Tag,848,float 32, , ,Digital,ON,OFF,Block 2733  Output 1
0x26A0,9889,PB-006_STO,Startup Override,Signal Tag,849,float 32, , ,Digital,ON,OFF,Block 2732  Output 1
0x26A2,9891,PB-006_CH_F,Channel Fail,Signal Tag,850,float 32, , ,Digital,ON,OFF,Block 2716  Output 1
0x26A4,9893,PB-006_D_F,Discrepancy Fail,Signal Tag,851,float 32, , ,Digital,ON,OFF,Block 2721  Output 1
0x26A6,9895,PB-006_ALARM,HH or LL Alarm,Signal Tag,852,float 32, , ,Digital,ON,OFF,Block 2729  Output 1
0x26A8,9897,PB-006_R,Alarm Reset,Signal Tag,853,float 32, , ,Digital,ON,OFF,Variable #:568
0x26AA,9899,PB-006_MOS1,,Signal Tag,854,float 32, , ,Digital,ON,OFF,Variable #:567
0x26AC,9901,PB-006_F,,Signal Tag,855,float 32, , ,Digital,ON,OFF,Block 2714  Output 1
0x26AE,9903,PB-007_CH,,Signal Tag,856,float 32, , ,Digital,ON,OFF,Block 2734  Output 5
0x26B0,9905,PB-007_FO,First Out,Signal Tag,857,float 32, , ,Digital,ON,OFF,Block 2756  Output 1
0x26B2,9907,PB-007_STO,Startup Override,Signal Tag,858,float 32, , ,Digital,ON,OFF,Block 2755  Output 1
0x26B4,9909,PB-007_CH_F,Channel Fail,Signal Tag,859,float 32, , ,Digital,ON,OFF,Block 2739  Output 1
0x26B6,9911,PB-007_D_F,Discrepancy Fail,Signal Tag,860,float 32, , ,Digital,ON,OFF,Block 2744  Output 1
0x26B8,9913,PB-007_ALARM,HH or LL Alarm,Signal Tag,861,float 32, , ,Digital,ON,OFF,Block 2752  Output 1
0x26BA,9915,PB-007_R,Alarm Reset,Signal Tag,862,float 32, , ,Digital,ON,OFF,Variable #:572
0x26BC,9917,PB-007_MOS1,,Signal Tag,863,float 32, , ,Digital,ON,OFF,Variable #:571
0x26BE,9919,PB-007_F,,Signal Tag,864,float 32, , ,Digital,ON,OFF,Block 2737  Output 1
0x26C0,9921,PB-008_CH,,Signal Tag,865,float 32, , ,Digital,ON,OFF,Block 2757  Output 5
0x26C2,9923,PB-008_FO,First Out,Signal Tag,866,float 32, , ,Digital,ON,OFF,Block 2779  Output 1
0x26C4,9925,PB-008_STO,Startup Override,Signal Tag,867,float 32, , ,Digital,ON,OFF,Block 2778  Output 1
0x26C6,9927,PB-008_CH_F,Channel Fail,Signal Tag,868,float 32, , ,Digital,ON,OFF,Block 2762  Output 1
0x26C8,9929,PB-008_D_F,Discrepancy Fail,Signal Tag,869,float 32, , ,Digital,ON,OFF,Block 2767  Output 1
0x26CA,9931,PB-008_ALARM,HH or LL Alarm,Signal Tag,870,float 32, , ,Digital,ON,OFF,Block 2775  Output 1
0x26CC,9933,PB-008_R,Alarm Reset,Signal Tag,871,float 32, , ,Digital,ON,OFF,Variable #:576
0x26CE,9935,PB-008_MOS1,,Signal Tag,872,float 32, , ,Digital,ON,OFF,Variable #:575
0x26D0,9937,PB-008_F,,Signal Tag,873,float 32, , ,Digital,ON,OFF,Block 2760  Output 1
0x26D2,9939,PB-009_CH,,Signal Tag,874,float 32, , ,Digital,ON,OFF,Block 2780  Output 5
0x26D4,9941,PB-009_FO,First Out,Signal Tag,875,float 32, , ,Digital,ON,OFF,Block 2802  Output 1
0x26D6,9943,PB-009_STO,Startup Override,Signal Tag,876,float 32, , ,Digital,ON,OFF,Block 2801  Output 1
0x26D8,9945,PB-009_CH_F,Channel Fail,Signal Tag,877,float 32, , ,Digital,ON,OFF,Block 2785  Output 1
0x26DA,9947,PB-009_D_F,Discrepancy Fail,Signal Tag,878,float 32, , ,Digital,ON,OFF,Block 2790  Output 1
0x26DC,9949,PB-009_ALARM,HH or LL Alarm,Signal Tag,879,float 32, , ,Digital,ON,OFF,Block 2798  Output 1
0x26DE,9951,PB-009_R,Alarm Reset,Signal Tag,880,float 32, , ,Digital,ON,OFF,Variable #:580
0x26E0,9953,PB-009_MOS1,,Signal Tag,881,float 32, , ,Digital,ON,OFF,Variable #:579
0x26E2,9955,PB-009_F,,Signal Tag,882,float 32, , ,Digital,ON,OFF,Block 2783  Output 1
0x26E4,9957,PB-011_CH,,Signal Tag,883,float 32, , ,Digital,ON,OFF,Block 2803  Output 5
0x26E6,9959,PB-011_FO,First Out,Signal Tag,884,float 32, , ,Digital,ON,OFF,Block 2825  Output 1
0x26E8,9961,PB-011_STO,Startup Override,Signal Tag,885,float 32, , ,Digital,ON,OFF,Block 2824  Output 1
0x26EA,9963,PB-011_CH_F,Channel Fail,Signal Tag,886,float 32, , ,Digital,ON,OFF,Block 2808  Output 1
0x26EC,9965,PB-011_D_F,Discrepancy Fail,Signal Tag,887,float 32, , ,Digital,ON,OFF,Block 2813  Output 1
0x26EE,9967,PB-011_ALARM,HH or LL Alarm,Signal Tag,888,float 32, , ,Digital,ON,OFF,Block 2821  Output 1
0x26F0,9969,PB-011_R,Alarm Reset,Signal Tag,889,float 32, , ,Digital,ON,OFF,Variable #:584
0x26F2,9971,PB-011_MOS1,,Signal Tag,890,float 32, , ,Digital,ON,OFF,Variable #:583
0x26F4,9973,PB-011_F,,Signal Tag,891,float 32, , ,Digital,ON,OFF,Block 2806  Output 1
0x26F6,9975,PB-012_CH,,Signal Tag,892,float 32, , ,Digital,ON,OFF,Block 2826  Output 5
0x26F8,9977,PB-012_FO,First Out,Signal Tag,893,float 32, , ,Digital,ON,OFF,Block 2848  Output 1
0x26FA,9979,PB-012_STO,Startup Override,Signal Tag,894,float 32, , ,Digital,ON,OFF,Block 2847  Output 1
0x26FC,9981,PB-012_CH_F,Channel Fail,Signal Tag,895,float 32, , ,Digital,ON,OFF,Block 2831  Output 1
0x26FE,9983,PB-012_D_F,Discrepancy Fail,Signal Tag,896,float 32, , ,Digital,ON,OFF,Block 2836  Output 1
0x2700,9985,PB-012_ALARM,HH or LL Alarm,Signal Tag,897,float 32, , ,Digital,ON,OFF,Block 2844  Output 1
0x2702,9987,PB-012_R,Alarm Reset,Signal Tag,898,float 32, , ,Digital,ON,OFF,Variable #:588
0x2704,9989,PB-012_MOS1,,Signal Tag,899,float 32, , ,Digital,ON,OFF,Variable #:587
0x2706,9991,PB-012_F,,Signal Tag,900,float 32, , ,Digital,ON,OFF,Block 2829  Output 1
0x2708,9993,PB-013_CH,,Signal Tag,901,float 32, , ,Digital,ON,OFF,Block 2849  Output 5
0x270A,9995,PB-013_FO,First Out,Signal Tag,902,float 32, , ,Digital,ON,OFF,Block 2871  Output 1
0x270C,9997,PB-013_STO,Startup Override,Signal Tag,903,float 32, , ,Digital,ON,OFF,Block 2870  Output 1
0x270E,9999,PB-013_CH_F,Channel Fail,Signal Tag,904,float 32, , ,Digital,ON,OFF,Block 2854  Output 1
0x2710,10001,PB-013_D_F,Discrepancy Fail,Signal Tag,905,float 32, , ,Digital,ON,OFF,Block 2859  Output 1
0x2712,10003,PB-013_ALARM,HH or LL Alarm,Signal Tag,906,float 32, , ,Digital,ON,OFF,Block 2867  Output 1
0x2714,10005,PB-013_R,Alarm Reset,Signal Tag,907,float 32, , ,Digital,ON,OFF,Variable #:592
0x2716,10007,PB-013_MOS1,,Signal Tag,908,float 32, , ,Digital,ON,OFF,Variable #:591
0x2718,10009,PB-013_F,,Signal Tag,909,float 32, , ,Digital,ON,OFF,Block 2852  Output 1
0x271A,10011,PB-014_CH,,Signal Tag,910,float 32, , ,Digital,ON,OFF,Block 2872  Output 5
0x271C,10013,PB-014_FO,First Out,Signal Tag,911,float 32, , ,Digital,ON,OFF,Block 2894  Output 1
0x271E,10015,PB-014_STO,Startup Override,Signal Tag,912,float 32, , ,Digital,ON,OFF,Block 2893  Output 1
0x2720,10017,PB-014_CH_F,Channel Fail,Signal Tag,913,float 32, , ,Digital,ON,OFF,Block 2877  Output 1
0x2722,10019,PB-014_D_F,Discrepancy Fail,Signal Tag,914,float 32, , ,Digital,ON,OFF,Block 2882  Output 1
0x2724,10021,PB-014_ALARM,HH or LL Alarm,Signal Tag,915,float 32, , ,Digital,ON,OFF,Block 2890  Output 1
0x2726,10023,PB-014_R,Alarm Reset,Signal Tag,916,float 32, , ,Digital,ON,OFF,Variable #:596
0x2728,10025,PB-014_MOS1,,Signal Tag,917,float 32, , ,Digital,ON,OFF,Variable #:595
0x272A,10027,PB-014_F,,Signal Tag,918,float 32, , ,Digital,ON,OFF,Block 2875  Output 1
0x272C,10029,PB-015_CH,,Signal Tag,919,float 32, , ,Digital,ON,OFF,Block 2895  Output 5
0x272E,10031,PB-015_FO,First Out,Signal Tag,920,float 32, , ,Digital,ON,OFF,Block 2917  Output 1
0x2730,10033,PB-015_STO,Startup Override,Signal Tag,921,float 32, , ,Digital,ON,OFF,Block 2916  Output 1
0x2732,10035,PB-015_CH_F,Channel Fail,Signal Tag,922,float 32, , ,Digital,ON,OFF,Block 2900  Output 1
0x2734,10037,PB-015_D_F,Discrepancy Fail,Signal Tag,923,float 32, , ,Digital,ON,OFF,Block 2905  Output 1
0x2736,10039,PB-015_ALARM,HH or LL Alarm,Signal Tag,924,float 32, , ,Digital,ON,OFF,Block 2913  Output 1
0x2738,10041,PB-015_R,Alarm Reset,Signal Tag,925,float 32, , ,Digital,ON,OFF,Variable #:600
0x273A,10043,PB-015_MOS1,,Signal Tag,926,float 32, , ,Digital,ON,OFF,Variable #:599
0x273C,10045,PB-015_F,,Signal Tag,927,float 32, , ,Digital,ON,OFF,Block 2898  Output 1
0x273E,10047,PB-016_CH,,Signal Tag,928,float 32, , ,Digital,ON,OFF,Block 2918  Output 5
0x2740,10049,PB-016_FO,First Out,Signal Tag,929,float 32, , ,Digital,ON,OFF,Block 2940  Output 1
0x2742,10051,PB-016_STO,Startup Override,Signal Tag,930,float 32, , ,Digital,ON,OFF,Block 2939  Output 1
0x2744,10053,PB-016_CH_F,Channel Fail,Signal Tag,931,float 32, , ,Digital,ON,OFF,Block 2923  Output 1
0x2746,10055,PB-016_D_F,Discrepancy Fail,Signal Tag,932,float 32, , ,Digital,ON,OFF,Block 2928  Output 1
0x2748,10057,PB-016_ALARM,HH or LL Alarm,Signal Tag,933,float 32, , ,Digital,ON,OFF,Block 2936  Output 1
0x274A,10059,PB-016_R,Alarm Reset,Signal Tag,934,float 32, , ,Digital,ON,OFF,Variable #:604
0x274C,10061,PB-016_MOS1,,Signal Tag,935,float 32, , ,Digital,ON,OFF,Variable #:603
0x274E,10063,PB-016_F,,Signal Tag,936,float 32, , ,Digital,ON,OFF,Block 2921  Output 1
0x2750,10065,ESD-W010_TRIP,,Signal Tag,937,float 32, , ,Digital,ON,OFF,Block 2973  Output 1
0x2752,10067,PSD-W010_TRIP,,Signal Tag,938,float 32, , ,Digital,ON,OFF,Block 2978  Output 1
0x2754,10069,CG-001_TRIP,,Signal Tag,939,float 32, , ,Digital,ON,OFF,Block 2988  Output 1
0x2756,10071,HS-ESD-001_TRIP,TRIP,Signal Tag,940,float 32, , ,Digital,ON,OFF,Block 2999  Output 1
0x2758,10073,PB-003_TRIP,TRIP,Signal Tag,941,float 32, , ,Digital,ON,OFF,Block 3011  Output 1
0x275A,10075,PZIT-617_TRIP,TRIP,Signal Tag,942,float 32, , ,Digital,ON,OFF,Block 3015  Output 1
0x275C,10077,PB-004_TRIP,TRIP,Signal Tag,943,float 32, , ,Digital,ON,OFF,Block 3019  Output 1
0x275E,10079,XS-012_TRIP,TRIP,Signal Tag,944,float 32, , ,Digital,ON,OFF,Block 3021  Output 1
0x2760,10081,LZIT-605_TRIP,,Signal Tag,945,float 32, , ,Digital,ON,OFF,Block 2949  Output 1
0x2762,10083,PZIT-219_TRIP,,Signal Tag,946,float 32, , ,Digital,ON,OFF,Block 3056  Output 1
0x2764,10085,XS-013_TRIP,TRIP,Signal Tag,947,float 32, , ,Digital,ON,OFF,Block 3022  Output 1
0x2766,10087,CF-001_TRIP,,Signal Tag,948,float 32, , ,Digital,ON,OFF,Block 2983  Output 1
0x2768,10089,HS-ESD-001_V,,Signal Tag,949,float 32, , ,Digital,ON,OFF,Variable #:487
0x276A,10091,HS-ESD-002_V,,Signal Tag,950,float 32, , ,Digital,ON,OFF,Variable #:494
0x276C,10093,HS-ESD-003_V,,Signal Tag,951,float 32, , ,Digital,ON,OFF,Variable #:498
0x276E,10095,HS-ESD-004_V,,Signal Tag,952,float 32, , ,Digital,ON,OFF,Variable #:502
0x2770,10097,HS-ESD-007_V,,Signal Tag,953,float 32, , ,Digital,ON,OFF,Variable #:506
0x2772,10099,HS-ESD-008_V,,Signal Tag,954,float 32, , ,Digital,ON,OFF,Variable #:510
0x2774,10101,HS-ESD-009_V,,Signal Tag,955,float 32, , ,Digital,ON,OFF,Variable #:514
0x2776,10103,HS-ESD-005_V,,Signal Tag,956,float 32, , ,Digital,ON,OFF,Variable #:518
0x2778,10105,HS-ESD-006_V,,Signal Tag,957,float 32, , ,Digital,ON,OFF,Variable #:522
0x277A,10107,PS-906_V,,Signal Tag,958,float 32, , ,Digital,ON,OFF,Variable #:526
0x277C,10109,PS-907_V,,Signal Tag,959,float 32, , ,Digital,ON,OFF,Variable #:530
0x277E,10111,XS-018_V,,Signal Tag,960,float 32, , ,Digital,ON,OFF,Variable #:534
0x2780,10113,XS-019_V,,Signal Tag,961,float 32, , ,Digital,ON,OFF,Variable #:538
0x2782,10115,XS-012_V,,Signal Tag,962,float 32, , ,Digital,ON,OFF,Variable #:542
0x2784,10117,XS-013_V,,Signal Tag,963,float 32, , ,Digital,ON,OFF,Variable #:546
0x2786,10119,PB-001_V,,Signal Tag,964,float 32, , ,Digital,ON,OFF,Variable #:550
0x2788,10121,PB-002_V,,Signal Tag,965,float 32, , ,Digital,ON,OFF,Variable #:554
0x278A,10123,PB-003_V,,Signal Tag,966,float 32, , ,Digital,ON,OFF,Variable #:558
0x278C,10125,PB-004_V,,Signal Tag,967,float 32, , ,Digital,ON,OFF,Variable #:562
0x278E,10127,PB-005_V,,Signal Tag,968,float 32, , ,Digital,ON,OFF,Variable #:566
0x2790,10129,PB-006_V,,Signal Tag,969,float 32, , ,Digital,ON,OFF,Variable #:570
0x2792,10131,PB-007_V,,Signal Tag,970,float 32, , ,Digital,ON,OFF,Variable #:574
0x2794,10133,PB-008_V,,Signal Tag,971,float 32, , ,Digital,ON,OFF,Variable #:578
0x2796,10135,PB-009_V,,Signal Tag,972,float 32, , ,Digital,ON,OFF,Variable #:582
0x2798,10137,PB-011_V,,Signal Tag,973,float 32, , ,Digital,ON,OFF,Variable #:586
0x279A,10139,PB-012_V,,Signal Tag,974,float 32, , ,Digital,ON,OFF,Variable #:590
0x279C,10141,PB-013_V,,Signal Tag,975,float 32, , ,Digital,ON,OFF,Variable #:594
0x279E,10143,PB-014_V,,Signal Tag,976,float 32, , ,Digital,ON,OFF,Variable #:598
0x27A0,10145,PB-015_V,,Signal Tag,977,float 32, , ,Digital,ON,OFF,Variable #:602
0x27A2,10147,PB-016_V,,Signal Tag,978,float 32, , ,Digital,ON,OFF,Variable #:606
0x27A4,10149,HS-ESD-002_TRIP,TRIP,Signal Tag,979,float 32, , ,Digital,ON,OFF,Block 3000  Output 1
0x27A6,10151,HS-ESD-003_TRIP,TRIP,Signal Tag,980,float 32, , ,Digital,ON,OFF,Block 3001  Output 1
0x27A8,10153,HS-ESD-004_TRIP,TRIP,Signal Tag,981,float 32, , ,Digital,ON,OFF,Block 3002  Output 1
0x27AA,10155,HS-ESD-005_TRIP,TRIP,Signal Tag,982,float 32, , ,Digital,ON,OFF,Block 3003  Output 1
0x27AC,10157,HS-ESD-006_TRIP,TRIP,Signal Tag,983,float 32, , ,Digital,ON,OFF,Block 3004  Output 1
0x27AE,10159,HS-ESD-007_TRIP,TRIP,Signal Tag,984,float 32, , ,Digital,ON,OFF,Block 3005  Output 1
0x27B0,10161,HS-ESD-008_TRIP,TRIP,Signal Tag,985,float 32, , ,Digital,ON,OFF,Block 3006  Output 1
0x27B2,10163,HS-ESD-009_TRIP,TRIP,Signal Tag,986,float 32, , ,Digital,ON,OFF,Block 3007  Output 1
0x27B4,10165,PZIT-616_TRIP,TRIP,Signal Tag,987,float 32, , ,Digital,ON,OFF,Block 3010  Output 1
0x27B6,10167,XS-018/019_TRIP,TRIP,Signal Tag,988,float 32, , ,Digital,ON,OFF,Block 3026  Output 1
0x27B8,10169,PZIT-W208A_TRIP,TRIP,Signal Tag,989,float 32, , ,Digital,ON,OFF,Block 3029  Output 1
0x27BA,10171,PZIT-W207A_TRIP,TRIP,Signal Tag,990,float 32, , ,Digital,ON,OFF,Block 3031  Output 1
0x27BC,10173,PZIT-W208B_TRIP,TRIP,Signal Tag,991,float 32, , ,Digital,ON,OFF,Block 3033  Output 1
0x27BE,10175,PZIT-W207B_TRIP,TRIP,Signal Tag,992,float 32, , ,Digital,ON,OFF,Block 3035  Output 1
0x27C0,10177,PZIT-W208C_TRIP,TRIP,Signal Tag,993,float 32, , ,Digital,ON,OFF,Block 3037  Output 1
0x27C2,10179,PZIT-W207C_TRIP,TRIP,Signal Tag,994,float 32, , ,Digital,ON,OFF,Block 3039  Output 1
0x27C4,10181,PZIT-W208D_TRIP,TRIP,Signal Tag,995,float 32, , ,Digital,ON,OFF,Block 3041  Output 1
0x27C6,10183,PZIT-W207D_TRIP,TRIP,Signal Tag,996,float 32, , ,Digital,ON,OFF,Block 3043  Output 1
0x27C8,10185,PZIT-230_TRIP,,Signal Tag,997,float 32, , ,Digital,ON,OFF,Block 3059  Output 1
0x27CA,10187,LZIT-602_TRIP,TRIP,Signal Tag,998,float 32, , ,Digital,ON,OFF,Block 3061  Output 1
0x27CC,10189,FZIT-103_TRIP,TRIP,Signal Tag,999,float 32, , ,Digital,ON,OFF,Block 3202  Output 1
0x27CE,10191,LZIT-607_TRIP,TRIP,Signal Tag,1000,float 32, , ,Digital,ON,OFF,Block 3065  Output 1
0x4330,17201,FZIT-104_TRIP,TRIP,Signal Tag,1001,float 32, , ,Digital,ON,OFF,Block 3204  Output 1
0x4332,17203,LZIT-625_TRIP,TRIP,Signal Tag,1002,float 32, , ,Digital,ON,OFF,Block 3069  Output 1
0x4334,17205,PZIT-226A_TRIP,TRIP,Signal Tag,1003,float 32, , ,Digital,ON,OFF,Block 3071  Output 1
0x4336,17207,PZIT-226B_TRIP,TRIP,Signal Tag,1004,float 32, , ,Digital,ON,OFF,Block 3073  Output 1
0x4338,17209,LZIT-627_TRIP,TRIP,Signal Tag,1005,float 32, , ,Digital,ON,OFF,Block 3075  Output 1
0x433A,17211,PZIT-227A_TRIP,TRIP,Signal Tag,1006,float 32, , ,Digital,ON,OFF,Block 3077  Output 1
0x433C,17213,PZIT-227B_TRIP,TRIP,Signal Tag,1007,float 32, , ,Digital,ON,OFF,Block 3079  Output 1
0x433E,17215,LZIT-629_TRIP,TRIP,Signal Tag,1008,float 32, , ,Digital,ON,OFF,Block 3081  Output 1
0x4340,17217,PZIT-228A_TRIP,TRIP,Signal Tag,1009,float 32, , ,Digital,ON,OFF,Block 3083  Output 1
0x4342,17219,PZIT-228B_TRIP,TRIP,Signal Tag,1010,float 32, , ,Digital,ON,OFF,Block 3085  Output 1
0x4344,17221,LZIT-632_TRIP,TRIP,Signal Tag,1011,float 32, , ,Digital,ON,OFF,Block 3087  Output 1
0x4346,17223,PZIT-229A_TRIP,TRIP,Signal Tag,1012,float 32, , ,Digital,ON,OFF,Block 3089  Output 1
0x4348,17225,PZIT-229B_TRIP,TRIP,Signal Tag,1013,float 32, , ,Digital,ON,OFF,Block 3091  Output 1
0x434A,17227,LZIT-603_TRIP,TRIP,Signal Tag,1014,float 32, , ,Digital,ON,OFF,Block 3093  Output 1
0x434C,17229,LZIT-604_TRIP,TRIP,Signal Tag,1015,float 32, , ,Digital,ON,OFF,Block 3095  Output 1
0x434E,17231,PZIT-606_TRIP,TRIP,Signal Tag,1016,float 32, , ,Digital,ON,OFF,Block 3097  Output 1
0x4350,17233,PZIT-613_TRIP,TRIP,Signal Tag,1017,float 32, , ,Digital,ON,OFF,Block 3101  Output 1
0x4352,17235,PZIT-608_TRIP,TRIP,Signal Tag,1018,float 32, , ,Digital,ON,OFF,Block 3103  Output 1
0x4354,17237,PZIT-614_TRIP,TRIP,Signal Tag,1019,float 32, , ,Digital,ON,OFF,Block 3105  Output 1
0x4356,17239,HSR-W902A_TRIP,,Signal Tag,1020,float 32, , ,Digital,ON,OFF,Block 3106  Output 1
0x4358,17241,HSR-W903A_TRIP,,Signal Tag,1021,float 32, , ,Digital,ON,OFF,Block 3116  Output 1
0x435A,17243,HSR-W902B_TRIP,,Signal Tag,1022,float 32, , ,Digital,ON,OFF,Block 3121  Output 1
0x435C,17245,HSR-W903B_TRIP,,Signal Tag,1023,float 32, , ,Digital,ON,OFF,Block 3126  Output 1
0x435E,17247,HSR-W902C_TRIP,,Signal Tag,1024,float 32, , ,Digital,ON,OFF,Block 3131  Output 1
0x4360,17249,HSR-W903C_TRIP,,Signal Tag,1025,float 32, , ,Digital,ON,OFF,Block 3136  Output 1
0x4362,17251,HSR-W902D_TRIP,,Signal Tag,1026,float 32, , ,Digital,ON,OFF,Block 3141  Output 1
0x4364,17253,HSR-W903D_TRIP,,Signal Tag,1027,float 32, , ,Digital,ON,OFF,Block 3146  Output 1
0x4366,17255,HS-908_TRIP,,Signal Tag,1028,float 32, , ,Digital,ON,OFF,Block 3151  Output 1
0x4368,17257,HS-906_TRIP,,Signal Tag,1029,float 32, , ,Digital,ON,OFF,Block 3156  Output 1
0x436A,17259,HS-907_TRIP,,Signal Tag,1030,float 32, , ,Digital,ON,OFF,Block 3161  Output 1
0x436C,17261,STO_TRIP,,Signal Tag,1031,float 32, , ,Digital,ON,OFF,Block 3183  Output 1
0x436E,17263,STO_FO,,Signal Tag,1032,float 32, , ,Digital,ON,OFF,Block 3188  Output 1
0x4370,17265,STO_FO_N,Number Of FO,Signal Tag,1033,float 32,,0,Analog, , ,Block 3181  Output 1
0x4372,17267,ANNUCIATE_TRIP,,Signal Tag,1034,float 32, , ,Digital,ON,OFF,Block 3199  Output 1
0x4374,17269,EFFECT2_V1,,Signal Tag,1035,float 32, , ,Digital,ON,OFF,Block 3207  Output 1
0x4376,17271,EFFECT2_V2,,Signal Tag,1036,float 32, , ,Digital,ON,OFF,Block 3222  Output 1
0x4378,17273,EFFECT2_V3,,Signal Tag,1037,float 32, , ,Digital,ON,OFF,Block 3223  Output 1
0x437A,17275,PZIT-219_E01,,Signal Tag,1038,float 32, , ,Digital,ON,OFF,Block 3182  Output 1
0x437C,17277,PZIT-230_E01,,Signal Tag,1039,float 32, , ,Digital,ON,OFF,Block 3190  Output 1
0x437E,17279,FZIT-103_E01,,Signal Tag,1040,float 32, , ,Digital,ON,OFF,Block 3193  Output 1
0x4380,17281,FZIT-104_E01,,Signal Tag,1041,float 32, , ,Digital,ON,OFF,Block 3196  Output 1
0x4382,17283,ESD-W010_E02,,Signal Tag,1042,float 32, , ,Digital,ON,OFF,Block 3247  Output 1
0x4384,17285,PSD-W010_E02,,Signal Tag,1043,float 32, , ,Digital,ON,OFF,Block 3259  Output 1
0x4386,17287,ANNUCIATE_FO,,Signal Tag,1044,float 32, , ,Digital,ON,OFF,Block 3441  Output 1
0x4388,17289,HS-ESD-001_E02,,Signal Tag,1045,float 32, , ,Digital,ON,OFF,Block 3262  Output 1
0x438A,17291,HS-ESD-002_E02,,Signal Tag,1046,float 32, , ,Digital,ON,OFF,Block 3265  Output 1
0x438C,17293,HS-ESD-003_E02,,Signal Tag,1047,float 32, , ,Digital,ON,OFF,Block 3268  Output 1
0x438E,17295,HS-ESD-004_E02,,Signal Tag,1048,float 32, , ,Digital,ON,OFF,Block 3271  Output 1
0x4390,17297,HS-ESD-005_E02,,Signal Tag,1049,float 32, , ,Digital,ON,OFF,Block 3274  Output 1
0x4392,17299,HS-ESD-006_E02,,Signal Tag,1050,float 32, , ,Digital,ON,OFF,Block 3277  Output 1
0x4394,17301,HS-ESD-007_E02,,Signal Tag,1051,float 32, , ,Digital,ON,OFF,Block 3280  Output 1
0x4396,17303,HS-ESD-008_E02,,Signal Tag,1052,float 32, , ,Digital,ON,OFF,Block 3283  Output 1
0x4398,17305,HS-ESD-009_E02,,Signal Tag,1053,float 32, , ,Digital,ON,OFF,Block 3287  Output 1
0x439A,17307,PZIT-616_E02,,Signal Tag,1054,float 32, , ,Digital,ON,OFF,Block 3290  Output 1
